COG	GC127836	GC127826	GC127844	GC127827	GC127837	GC127845	GC127855	GC127871	GC127868	GC127847	GC127835	GC127825	GC127846	GC127856	GC127834	GC125610	GC127828	GC127838	GC127853	GC127843	GC127831	GC127852	GC127830	GC125618	GC127839	GC127829	GC125611	GC127864	GC127874	GC127832	GC127840	GC127849	GC127866	GC127848	GC125612	GC127867	GC127833	GC127841
2E1MF	17.0	38.0	7.0	48.0	23.0	9.0	104.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	39.0	0.0	0.0	8.0	0.0	33.0	7.0	0.0	23.0	0.0	15.0	12.0	24.0	0.0	0.0	24.0	86.0	0.0	0.0	0.0	56.0	22.0	16.0	14.0
COG3634	19978.0	5811.0	17695.0	10494.0	12647.0	5748.0	9709.0	377.0	257.0	2235.0	20124.0	3912.0	3557.0	85.0	8779.0	5510.0	5449.0	31913.0	980.0	12602.0	6943.0	269.0	20360.0	0.0	22394.0	12929.0	7459.0	0.0	614.0	11313.0	10207.0	3435.0	2595.0	4468.0	16157.0	3670.0	14262.0	14023.0
COG3473	2038.0	1754.0	3427.0	2207.0	1924.0	1423.0	797.0	8.0	5.0	142.0	2221.0	545.0	264.0	8.0	1363.0	997.0	846.0	7657.0	57.0	4204.0	1260.0	4.0	1911.0	0.0	3063.0	1415.0	1446.0	4422.0	39.0	2669.0	1580.0	218.0	163.0	165.0	4531.0	354.0	3791.0	1233.0
COG3622	3536.0	1652.0	7950.0	2073.0	1956.0	1690.0	3768.0	122.0	132.0	1546.0	3297.0	1390.0	2253.0	33.0	2647.0	1104.0	1011.0	8185.0	1224.0	2801.0	4596.0	161.0	7142.0	198.0	6137.0	2490.0	2621.0	7410.0	275.0	4594.0	1513.0	1921.0	1709.0	2495.0	4537.0	1799.0	5230.0	2028.0
COG3960	232.0	46.0	11902.0	591.0	47.0	67.0	230.0	0.0	25.0	135.0	349.0	23.0	198.0	6.0	72.0	259.0	19.0	308.0	0.0	302.0	6236.0	0.0	9394.0	0.0	4380.0	399.0	397.0	14093.0	0.0	3252.0	915.0	270.0	487.0	518.0	7021.0	120.0	4879.0	2512.0
2E86W	44.0	7.0	71.0	16.0	18.0	17.0	0.0	0.0	0.0	0.0	14.0	2.0	0.0	0.0	66.0	0.0	10.0	10.0	0.0	38.0	11.0	0.0	37.0	0.0	44.0	7.0	14.0	0.0	0.0	28.0	5.0	0.0	0.0	0.0	8.0	0.0	25.0	2.0
2DZM5	17.0	13.0	18.0	8.0	19.0	13.0	0.0	12.0	0.0	0.0	28.0	8.0	0.0	0.0	24.0	2.0	22.0	9.0	0.0	22.0	13.0	0.0	35.0	0.0	21.0	19.0	12.0	0.0	33.0	29.0	12.0	0.0	0.0	0.0	13.0	0.0	29.0	7.0
COG4654	12650.0	23819.0	9808.0	10001.0	6230.0	6101.0	3569.0	266.0	50.0	3736.0	9783.0	2768.0	9384.0	112.0	19564.0	3313.0	6236.0	13154.0	798.0	20051.0	10981.0	289.0	7352.0	148.0	9563.0	9552.0	13250.0	6.0	293.0	16054.0	6085.0	5080.0	1452.0	6018.0	16065.0	1406.0	12666.0	5674.0
2DRAF	609.0	115.0	2136.0	487.0	304.0	209.0	73.0	0.0	0.0	104.0	753.0	48.0	144.0	0.0	251.0	292.0	160.0	1070.0	107.0	600.0	1488.0	0.0	1692.0	0.0	1458.0	410.0	430.0	0.0	0.0	1096.0	427.0	18.0	0.0	54.0	2083.0	70.0	1398.0	773.0
2AZGS	3.0	0.0	8.0	5.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	7.0	0.0	25.0	0.0	23.0	0.0	0.0	0.0	0.0	26.0	4.0	0.0	0.0	0.0	16.0	0.0	0.0	27.0
COG0725	10184.0	4412.0	16405.0	6758.0	5699.0	4110.0	8750.0	264.0	184.0	3404.0	11629.0	1856.0	5839.0	168.0	5032.0	3729.0	2800.0	19727.0	1791.0	10308.0	7682.0	464.0	12263.0	161.0	15160.0	5091.0	4982.0	6339.0	805.0	9104.0	5109.0	6441.0	2733.0	6394.0	14635.0	4074.0	13081.0	6672.0
2ESYY	1447.0	251.0	453.0	245.0	245.0	275.0	0.0	10.0	29.0	168.0	1699.0	7.0	118.0	4.0	201.0	148.0	102.0	1191.0	0.0	61.0	61.0	96.0	226.0	0.0	1697.0	175.0	278.0	0.0	29.0	22.0	41.0	209.0	207.0	468.0	193.0	0.0	668.0	85.0
COG1671	528.0	467.0	332.0	300.0	135.0	283.0	282.0	0.0	7.0	261.0	297.0	72.0	686.0	0.0	522.0	63.0	163.0	458.0	81.0	583.0	6603.0	66.0	133.0	0.0	277.0	247.0	413.0	0.0	0.0	576.0	263.0	268.0	0.0	385.0	507.0	10.0	531.0	104.0
COG3741	11765.0	4148.0	11011.0	6378.0	7741.0	3628.0	345.0	158.0	60.0	479.0	11903.0	3133.0	776.0	37.0	5323.0	3364.0	2797.0	20283.0	1077.0	7601.0	4939.0	219.0	12509.0	0.0	14028.0	7343.0	4195.0	0.0	213.0	7709.0	6292.0	1267.0	486.0	984.0	10042.0	218.0	10022.0	7245.0
COG0375	101.0	38.0	128.0	21.0	0.0	55.0	82.0	12.0	5.0	211.0	41.0	6.0	647.0	0.0	16.0	46.0	53.0	178.0	78.0	65.0	2873.0	0.0	38.0	74.0	37.0	0.0	114.0	353.0	25.0	34.0	10.0	226.0	0.0	177.0	0.0	77.0	110.0	6.0
COG1271	46851.0	60625.0	32835.0	32787.0	23998.0	19059.0	15190.0	390.0	188.0	3439.0	37508.0	9777.0	4684.0	795.0	45111.0	13631.0	19091.0	50313.0	2337.0	56201.0	52813.0	1177.0	31639.0	1091.0	37000.0	32372.0	27265.0	13965.0	291.0	41337.0	21736.0	4289.0	2848.0	5681.0	55038.0	5449.0	42057.0	25489.0
COG1510	9996.0	19067.0	7256.0	8895.0	3795.0	5256.0	388.0	130.0	33.0	83.0	6344.0	1829.0	329.0	28.0	16182.0	2991.0	4753.0	6175.0	733.0	18124.0	10681.0	168.0	4214.0	177.0	6632.0	7846.0	7915.0	4066.0	203.0	12597.0	4384.0	48.0	474.0	213.0	14820.0	142.0	11491.0	4082.0
2CB1C	6.0	19.0	2.0	9.0	2.0	5.0	3.0	0.0	0.0	170.0	6.0	4.0	420.0	0.0	22.0	18.0	6.0	2.0	0.0	6.0	46.0	0.0	0.0	0.0	8.0	3.0	17.0	0.0	87.0	2.0	16.0	87.0	0.0	37.0	20.0	9.0	4.0	2.0
2CJZK	51.0	21.0	76.0	5.0	23.0	26.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	13.0	6.0	39.0	0.0	0.0	0.0	0.0	168.0	0.0	82.0	12.0	116.0	0.0	30.0	4.0	1.0	0.0	0.0	0.0	3.0	0.0	61.0	21.0
2AJZS	41.0	8.0	6.0	0.0	2.0	26.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	16.0	0.0	0.0	105.0	0.0	6.0	0.0	0.0	0.0	0.0	18.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	57.0	0.0
2C2C7	1511.0	94.0	321.0	236.0	111.0	44.0	101.0	0.0	0.0	0.0	215.0	102.0	121.0	0.0	342.0	94.0	474.0	133.0	0.0	206.0	62.0	0.0	682.0	0.0	18.0	61.0	383.0	0.0	0.0	439.0	118.0	110.0	0.0	129.0	81.0	34.0	647.0	401.0
COG0287	13743.0	21617.0	7772.0	10531.0	6366.0	5968.0	4948.0	119.0	278.0	1815.0	10412.0	1555.0	4579.0	51.0	12309.0	2850.0	5646.0	16268.0	2047.0	20882.0	6490.0	307.0	4996.0	347.0	9262.0	6969.0	7366.0	8894.0	544.0	8561.0	5767.0	3081.0	1661.0	3316.0	18208.0	2017.0	12138.0	6090.0
COG0483	32890.0	39398.0	23446.0	23751.0	16464.0	13530.0	7222.0	190.0	365.0	3339.0	27627.0	6458.0	8884.0	217.0	29300.0	8731.0	13227.0	40772.0	1909.0	40182.0	21791.0	555.0	19930.0	425.0	26384.0	20732.0	20954.0	11335.0	698.0	24465.0	15993.0	5629.0	1284.0	6038.0	38906.0	2595.0	30913.0	16584.0
COG4301	653.0	741.0	778.0	396.0	212.0	465.0	1052.0	146.0	291.0	643.0	358.0	461.0	1204.0	0.0	469.0	260.0	303.0	1205.0	39.0	670.0	511.0	19.0	349.0	305.0	535.0	263.0	654.0	8074.0	142.0	691.0	244.0	864.0	39.0	987.0	843.0	427.0	919.0	271.0
COG1922	1104.0	207.0	975.0	338.0	192.0	169.0	222.0	0.0	29.0	27.0	352.0	44.0	189.0	0.0	359.0	80.0	318.0	1013.0	545.0	370.0	242.0	41.0	535.0	0.0	363.0	166.0	268.0	0.0	0.0	420.0	190.0	61.0	85.0	218.0	282.0	19.0	629.0	234.0
2EMTR	82.0	0.0	38.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	4.0	16.0	2.0	0.0	0.0	2.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2.0	0.0	0.0	0.0	2.0	0.0	42.0	12.0
COG0143	3020.0	3549.0	3508.0	2491.0	1219.0	2888.0	8811.0	6729.0	737.0	2022.0	2923.0	2701.0	1317.0	3693.0	2150.0	998.0	1304.0	6426.0	687.0	1604.0	2562.0	3085.0	2044.0	3015.0	2368.0	2335.0	2322.0	16637.0	7530.0	1555.0	1076.0	1348.0	1370.0	1420.0	1857.0	5034.0	3570.0	937.0
COG4694	5779.0	2078.0	3724.0	2118.0	2115.0	1981.0	38.0	266.0	0.0	614.0	8259.0	653.0	492.0	18.0	2283.0	986.0	1022.0	10649.0	43.0	2349.0	1853.0	149.0	3053.0	0.0	8214.0	2061.0	2378.0	0.0	186.0	4224.0	1454.0	864.0	291.0	1051.0	3533.0	30.0	3702.0	1787.0
COG1517	32.0	4.0	75.0	23.0	29.0	19.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	32.0	0.0	0.0	25.0	0.0	14.0	14.0	0.0	54.0	0.0	46.0	33.0	50.0	0.0	0.0	54.0	12.0	0.0	0.0	0.0	22.0	0.0	18.0	2.0
COG1337	619.0	264.0	904.0	680.0	328.0	454.0	0.0	0.0	0.0	8.0	379.0	2.0	18.0	0.0	569.0	165.0	96.0	534.0	0.0	528.0	540.0	0.0	1148.0	9.0	778.0	559.0	322.0	2.0	0.0	625.0	124.0	24.0	0.0	5.0	834.0	0.0	625.0	320.0
2DU5F	31.0	6.0	61.0	62.0	3.0	16.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	35.0	5.0	11.0	37.0	0.0	41.0	18.0	0.0	61.0	0.0	77.0	60.0	62.0	0.0	0.0	70.0	3.0	0.0	0.0	0.0	19.0	0.0	62.0	32.0
COG1353	3741.0	1372.0	3550.0	1619.0	2575.0	1016.0	6.0	0.0	29.0	1202.0	4374.0	991.0	974.0	0.0	2324.0	792.0	830.0	6844.0	55.0	2000.0	2013.0	22.0	4687.0	16.0	4022.0	1996.0	2830.0	5.0	9.0	2794.0	1731.0	1491.0	944.0	1167.0	2369.0	5.0	2589.0	2321.0
COG3509	2940.0	1602.0	5030.0	2226.0	1292.0	1977.0	121.0	0.0	53.0	575.0	1943.0	129.0	2098.0	18.0	3348.0	1009.0	809.0	3000.0	416.0	2574.0	1869.0	178.0	4044.0	0.0	3767.0	2583.0	1754.0	1033.0	40.0	2495.0	1050.0	682.0	55.0	1022.0	2748.0	32.0	2777.0	1096.0
COG0043	5891.0	6585.0	4189.0	5213.0	2126.0	4506.0	730.0	310.0	440.0	1481.0	3111.0	459.0	4935.0	846.0	2653.0	870.0	2667.0	5549.0	844.0	3651.0	28035.0	449.0	3159.0	4.0	2893.0	4013.0	3551.0	10518.0	788.0	2310.0	1741.0	1557.0	474.0	2139.0	5102.0	238.0	5637.0	1650.0
2DA4I	21.0	0.0	4.0	8.0	42.0	11.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	20.0	6.0	0.0	55.0	0.0	28.0	139.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	65.0	0.0	0.0	0.0	5.0	0.0	9.0	229.0
COG2195	18744.0	11650.0	29655.0	16349.0	6905.0	10048.0	830.0	49.0	68.0	715.0	8166.0	993.0	2355.0	815.0	26413.0	4323.0	8936.0	13575.0	156.0	11989.0	52633.0	226.0	21417.0	1627.0	15163.0	10530.0	18218.0	4.0	903.0	28831.0	6623.0	767.0	1199.0	852.0	14614.0	346.0	20553.0	6640.0
COG0565	17277.0	16619.0	12792.0	11461.0	9272.0	8096.0	4774.0	112.0	148.0	1495.0	14463.0	4412.0	2712.0	82.0	15442.0	5094.0	6762.0	22332.0	1216.0	17735.0	30978.0	402.0	11756.0	0.0	15656.0	12162.0	10970.0	0.0	489.0	14009.0	8893.0	2981.0	1188.0	3191.0	18031.0	1562.0	17107.0	9448.0
COG0822	801.0	611.0	1123.0	768.0	321.0	599.0	3029.0	92.0	55.0	286.0	589.0	174.0	609.0	185.0	576.0	215.0	255.0	2430.0	159.0	737.0	973.0	123.0	719.0	691.0	714.0	481.0	554.0	2759.0	154.0	1318.0	265.0	365.0	204.0	337.0	645.0	1023.0	1104.0	288.0
COG0163	8267.0	18415.0	3416.0	7711.0	2856.0	4390.0	292.0	40.0	11.0	400.0	5103.0	980.0	955.0	171.0	10371.0	2216.0	4635.0	4622.0	232.0	14650.0	8786.0	90.0	1886.0	0.0	3304.0	5403.0	7358.0	4200.0	121.0	7660.0	3872.0	493.0	151.0	583.0	12647.0	106.0	8398.0	3126.0
COG4574	97.0	64.0	118.0	42.0	19.0	58.0	0.0	0.0	0.0	212.0	60.0	6.0	513.0	0.0	53.0	23.0	100.0	77.0	0.0	52.0	192.0	58.0	158.0	0.0	40.0	46.0	76.0	0.0	0.0	50.0	13.0	184.0	36.0	124.0	38.0	0.0	180.0	60.0
28K97	4475.0	6485.0	3654.0	5397.0	3169.0	2973.0	0.0	0.0	0.0	0.0	5014.0	1235.0	0.0	0.0	8382.0	2235.0	2637.0	4003.0	0.0	8424.0	2387.0	0.0	1315.0	0.0	3053.0	6414.0	4815.0	883.0	0.0	6699.0	2863.0	0.0	0.0	0.0	9347.0	0.0	7017.0	2156.0
2DFFY	179.0	24.0	104.0	60.0	42.0	52.0	0.0	0.0	0.0	0.0	69.0	6.0	0.0	0.0	80.0	8.0	52.0	228.0	0.0	63.0	36.0	0.0	228.0	0.0	96.0	71.0	204.0	0.0	0.0	77.0	5.0	0.0	0.0	0.0	44.0	0.0	218.0	8.0
2EI4V	857.0	1059.0	1126.0	482.0	692.0	3603.0	34.0	0.0	0.0	0.0	2008.0	2152.0	0.0	0.0	506.0	404.0	162.0	893.0	0.0	365.0	667.0	0.0	395.0	0.0	1152.0	306.0	309.0	0.0	0.0	505.0	187.0	0.0	0.0	0.0	897.0	2.0	2841.0	180.0
COG4333	280.0	355.0	519.0	248.0	143.0	205.0	118.0	52.0	28.0	126.0	372.0	387.0	228.0	0.0	495.0	95.0	84.0	425.0	0.0	367.0	338.0	24.0	369.0	0.0	673.0	120.0	246.0	0.0	35.0	515.0	224.0	28.0	0.0	104.0	503.0	4.0	616.0	116.0
COG4643	24094.0	45357.0	19404.0	22845.0	10728.0	21964.0	1970.0	0.0	0.0	1674.0	17741.0	7578.0	3711.0	6.0	30951.0	6917.0	13092.0	17102.0	274.0	36858.0	86352.0	102.0	12581.0	1854.0	14104.0	21938.0	16788.0	306.0	0.0	18303.0	11865.0	2364.0	1044.0	2086.0	40514.0	601.0	30475.0	11282.0
2CIT9	38.0	6.0	9.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	12.0	7.0	0.0	7.0	3.0	0.0	32.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	7.0	0.0	15.0	3.0
4QBY0	32.0	56.0	11898.0	31.0	36.0	210.0	0.0	0.0	0.0	0.0	24.0	202.0	0.0	0.0	44.0	27.0	42.0	36.0	0.0	86.0	7832.0	0.0	23146.0	1700.0	51.0	120.0	86.0	64.0	0.0	1255.0	484.0	0.0	0.0	0.0	283.0	0.0	2692.0	68.0
COG1704	6904.0	3055.0	7772.0	3816.0	4254.0	2581.0	2382.0	174.0	0.0	1261.0	6384.0	1879.0	2753.0	92.0	6361.0	1768.0	2087.0	12148.0	1508.0	5344.0	3834.0	286.0	8679.0	645.0	8453.0	4924.0	4116.0	3335.0	475.0	7854.0	2936.0	3266.0	2179.0	2274.0	5024.0	1094.0	6581.0	3710.0
28ICV	578.0	172.0	1799.0	492.0	219.0	280.0	0.0	0.0	0.0	0.0	217.0	36.0	0.0	0.0	979.0	49.0	251.0	233.0	0.0	265.0	186.0	0.0	1484.0	289.0	731.0	239.0	963.0	10.0	9.0	1249.0	154.0	0.0	0.0	0.0	324.0	0.0	476.0	116.0
COG4782	678.0	462.0	546.0	335.0	127.0	317.0	714.0	0.0	113.0	8.0	541.0	124.0	134.0	0.0	501.0	214.0	84.0	2387.0	44.0	325.0	316.0	12.0	258.0	0.0	239.0	301.0	500.0	0.0	0.0	414.0	163.0	84.0	0.0	111.0	185.0	262.0	1047.0	49.0
COG0699	11241.0	4842.0	11452.0	7305.0	6904.0	5035.0	4581.0	3282.0	1251.0	2052.0	12359.0	1516.0	5518.0	4153.0	5101.0	2844.0	3876.0	17665.0	6195.0	6275.0	6463.0	5235.0	12404.0	11337.0	13105.0	7066.0	7138.0	49151.0	2452.0	6748.0	4654.0	3418.0	4589.0	3865.0	10760.0	3392.0	8642.0	6556.0
COG2954	4140.0	3052.0	5971.0	3055.0	1566.0	2371.0	200.0	16.0	0.0	238.0	1852.0	206.0	665.0	43.0	5303.0	804.0	2058.0	4019.0	397.0	1965.0	2082.0	140.0	3829.0	131.0	2967.0	2138.0	3484.0	0.0	31.0	4540.0	1218.0	227.0	143.0	247.0	2152.0	171.0	4332.0	1065.0
COG4535	22839.0	35525.0	14761.0	18877.0	10820.0	10070.0	5438.0	254.0	119.0	1892.0	17696.0	3792.0	3095.0	148.0	26765.0	6428.0	9745.0	22228.0	1727.0	36016.0	28066.0	508.0	9029.0	55.0	15706.0	17487.0	14682.0	1.0	353.0	20623.0	11550.0	3932.0	1700.0	3509.0	32415.0	2109.0	22305.0	10976.0
COG0234	260.0	174.0	430.0	118.0	27.0	104.0	43.0	0.0	30.0	852.0	52.0	680.0	2160.0	12.0	148.0	107.0	49.0	501.0	0.0	155.0	435.0	40.0	37.0	0.0	119.0	133.0	52.0	0.0	0.0	248.0	37.0	799.0	71.0	635.0	205.0	52.0	312.0	53.0
28HBW	3804.0	1841.0	2297.0	2962.0	2385.0	1064.0	9.0	0.0	0.0	21.0	4062.0	638.0	123.0	0.0	2068.0	679.0	839.0	5595.0	30.0	3097.0	2114.0	0.0	2364.0	0.0	2686.0	1634.0	2568.0	13607.0	0.0	3121.0	2543.0	26.0	243.0	67.0	4254.0	0.0	3748.0	2569.0
COG0071	1998.0	1329.0	2359.0	1589.0	1355.0	1195.0	316.0	0.0	45.0	350.0	2048.0	252.0	1567.0	424.0	1178.0	574.0	624.0	7242.0	962.0	2906.0	1229.0	516.0	1077.0	3194.0	1891.0	1164.0	1074.0	316.0	0.0	1791.0	1230.0	452.0	445.0	573.0	2664.0	297.0	3112.0	1170.0
28MNM	6.0	8.0	2.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	12.0	3.0	10.0	0.0	6.0	2.0	0.0	2.0	17.0	6.0	4.0	6.0	14474.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	11.0
COG0774	25657.0	43557.0	15204.0	19691.0	12030.0	11821.0	7213.0	272.0	276.0	2002.0	19355.0	5522.0	4043.0	157.0	31717.0	7209.0	11818.0	25752.0	1753.0	36830.0	19854.0	432.0	11818.0	98.0	17426.0	19712.0	18066.0	26.0	423.0	23344.0	11553.0	3457.0	1930.0	3936.0	33571.0	2369.0	24777.0	12536.0
COG0849	50918.0	70332.0	39840.0	37391.0	21802.0	23928.0	9999.0	509.0	501.0	2038.0	34229.0	9820.0	3594.0	188.0	54860.0	14400.0	21656.0	44471.0	2767.0	63278.0	33090.0	631.0	29905.0	1066.0	35796.0	32165.0	34928.0	116.0	1184.0	46672.0	23361.0	3580.0	1957.0	3919.0	59644.0	4168.0	50212.0	23237.0
COG1589	23159.0	34006.0	17370.0	16324.0	10801.0	10911.0	5153.0	205.0	161.0	1958.0	18357.0	4545.0	4210.0	100.0	27830.0	6450.0	9418.0	28167.0	1725.0	31250.0	16558.0	329.0	14252.0	217.0	18218.0	14994.0	19879.0	3834.0	523.0	24516.0	11079.0	3099.0	1839.0	3407.0	28889.0	2776.0	22550.0	11306.0
COG3384	13902.0	5807.0	21334.0	9250.0	9486.0	6123.0	10970.0	281.0	263.0	2638.0	14454.0	2664.0	4966.0	137.0	6940.0	5488.0	3655.0	26231.0	4994.0	15453.0	22379.0	508.0	17411.0	472.0	18933.0	8352.0	7083.0	7600.0	655.0	11549.0	9052.0	7616.0	3599.0	6992.0	20696.0	3880.0	17382.0	10942.0
COG0400	12432.0	4955.0	16577.0	6822.0	7240.0	3858.0	1504.0	90.0	79.0	2004.0	12187.0	2496.0	4955.0	253.0	7862.0	3302.0	3480.0	18981.0	1587.0	9037.0	7815.0	176.0	15981.0	575.0	13890.0	7395.0	6583.0	12275.0	250.0	11091.0	6358.0	3389.0	880.0	3322.0	13697.0	1166.0	12406.0	8364.0
COG5310	260.0	332.0	753.0	251.0	170.0	169.0	16.0	0.0	20.0	153.0	441.0	28.0	1357.0	30.0	147.0	96.0	48.0	1192.0	272.0	543.0	680.0	185.0	313.0	0.0	540.0	67.0	281.0	0.0	0.0	412.0	215.0	263.0	184.0	262.0	686.0	34.0	585.0	212.0
2DNF9	12.0	0.0	182.0	32.0	0.0	20.0	0.0	0.0	0.0	0.0	10.0	4.0	0.0	0.0	4.0	2.0	0.0	8.0	0.0	2.0	16.0	0.0	34.0	0.0	22.0	4.0	40.0	0.0	0.0	24.0	6.0	0.0	0.0	0.0	2.0	0.0	17.0	2.0
28KVQ	3569.0	2036.0	4775.0	3001.0	3880.0	2663.0	293.0	0.0	0.0	0.0	4699.0	144.0	0.0	0.0	1896.0	1409.0	1442.0	14618.0	55.0	7760.0	1304.0	0.0	2773.0	0.0	5331.0	2834.0	2415.0	0.0	0.0	4000.0	2670.0	0.0	938.0	0.0	6565.0	120.0	5375.0	2843.0
2DMPC	15.0	0.0	53.0	2.0	0.0	2.0	261.0	0.0	18.0	401.0	12.0	0.0	448.0	0.0	8.0	0.0	0.0	20.0	0.0	90.0	4.0	0.0	32.0	0.0	11.0	0.0	0.0	0.0	0.0	10.0	2.0	887.0	0.0	731.0	13.0	58.0	20.0	6.0
COG3666	19029.0	5554.0	40865.0	18304.0	6493.0	8968.0	8068.0	361.0	434.0	317.0	6194.0	599.0	1166.0	282.0	23818.0	6379.0	8141.0	4460.0	5049.0	8438.0	4472.0	827.0	23187.0	182.0	16309.0	6158.0	22631.0	2.0	1102.0	32556.0	6273.0	1472.0	1955.0	1915.0	14146.0	3318.0	15773.0	6892.0
COG0184	68.0	270.0	64.0	100.0	71.0	128.0	3004.0	1110.0	21.0	32.0	210.0	455.0	56.0	520.0	147.0	96.0	41.0	155.0	77.0	139.0	113.0	347.0	56.0	0.0	63.0	103.0	148.0	0.0	2634.0	66.0	45.0	61.0	84.0	82.0	42.0	1124.0	59.0	14.0
2C9Z1	988.0	334.0	2839.0	370.0	472.0	577.0	0.0	0.0	0.0	52.0	1700.0	6.0	274.0	0.0	369.0	308.0	240.0	2164.0	2450.0	614.0	761.0	0.0	745.0	0.0	1589.0	455.0	288.0	0.0	0.0	380.0	348.0	206.0	0.0	49.0	1226.0	88.0	1258.0	459.0
COG2409	44.0	452.0	110.0	111.0	35.0	136.0	585.0	647.0	35.0	1455.0	34.0	180.0	7679.0	94.0	204.0	68.0	89.0	87.0	0.0	136.0	413.0	305.0	54.0	34.0	18.0	139.0	153.0	38103.0	706.0	225.0	28.0	1049.0	188.0	1115.0	160.0	177.0	208.0	36.0
COG1183	22773.0	29507.0	16671.0	16808.0	10199.0	9733.0	5574.0	388.0	274.0	2057.0	17185.0	3954.0	2571.0	62.0	24580.0	6167.0	9065.0	22357.0	1969.0	29050.0	11898.0	356.0	13767.0	282.0	16659.0	14875.0	14056.0	8831.0	648.0	19759.0	10334.0	3444.0	1010.0	3217.0	28009.0	2223.0	20772.0	10470.0
COG3770	272.0	156.0	158.0	140.0	110.0	117.0	13.0	0.0	65.0	160.0	280.0	0.0	405.0	4.0	124.0	29.0	32.0	738.0	0.0	130.0	7826.0	71.0	58.0	0.0	124.0	44.0	72.0	0.0	0.0	22.0	70.0	42.0	6.0	165.0	90.0	7.0	473.0	70.0
COG0038	17668.0	6267.0	22468.0	9972.0	10216.0	7008.0	9030.0	82.0	2993.0	2187.0	14167.0	3149.0	3959.0	1826.0	14994.0	4358.0	5192.0	27129.0	10501.0	8567.0	28256.0	1552.0	21768.0	1920.0	18409.0	9632.0	12679.0	12881.0	539.0	19003.0	7223.0	2877.0	2897.0	3268.0	9803.0	4269.0	14498.0	9360.0
2DMIH	909.0	506.0	1265.0	748.0	515.0	556.0	5473.0	170.0	152.0	1539.0	868.0	90.0	2308.0	32.0	735.0	343.0	289.0	2457.0	359.0	1418.0	11775.0	86.0	542.0	0.0	1371.0	340.0	678.0	0.0	177.0	1141.0	480.0	2853.0	1839.0	2900.0	1716.0	2615.0	1443.0	720.0
COG5501	2460.0	1022.0	2436.0	2009.0	1380.0	1378.0	3503.0	141.0	119.0	2720.0	2510.0	308.0	4627.0	78.0	1513.0	652.0	611.0	5628.0	1174.0	2735.0	934.0	280.0	1844.0	105.0	2909.0	1275.0	1258.0	50.0	272.0	1679.0	986.0	5602.0	2396.0	4748.0	2831.0	1767.0	2828.0	1031.0
COG2333	576.0	584.0	1663.0	453.0	438.0	765.0	4375.0	0.0	0.0	598.0	632.0	56.0	978.0	0.0	1151.0	162.0	351.0	4819.0	0.0	596.0	502.0	0.0	1557.0	325.0	1160.0	343.0	690.0	0.0	0.0	3287.0	238.0	1698.0	66.0	1278.0	1114.0	1750.0	1126.0	338.0
COG1913	506.0	436.0	766.0	327.0	224.0	329.0	864.0	14.0	0.0	3.0	383.0	3.0	24.0	0.0	388.0	322.0	113.0	628.0	0.0	300.0	437.0	16.0	396.0	426.0	541.0	205.0	550.0	0.0	34.0	378.0	119.0	8.0	0.0	11.0	224.0	297.0	791.0	263.0
28IDI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2E4TM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KOG1388	0.0	22.0	0.0	0.0	0.0	0.0	5021.0	0.0	5009.0	0.0	0.0	0.0	0.0	8700.0	0.0	0.0	0.0	0.0	632.0	0.0	0.0	7918.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6669.0	0.0	0.0	4798.0	0.0	0.0
